"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"1433688_x_at",-1.03137932321076,11.4027046889673,-5.80417196545103,9.25369618505514e-06,2.94711526902533e-05,3.34120906763599
"1448354_at",1.41486901915622,9.47341351648194,5.80379462917867,9.2616804282606e-06,2.94711526902533e-05,3.34034484251602
"1427469_at",-1.08094478641557,5.95945886353658,-5.80352943264947,9.26729606080232e-06,2.94711526902533e-05,3.33973744598828
"1448709_at",-0.945012673839255,9.67620630318156,-5.79080044016587,9.54096643305433e-06,3.02808006685223e-05,3.31057510618516
"1424255_at",-0.734418142787559,8.80165319046663,-5.78967684741161,9.56551636035675e-06,3.02808006685223e-05,3.30800015504178
"1419595_a_at",1.35651870500847,7.29027256238057,5.78964335967386,9.56624903932321e-06,3.02808006685223e-05,3.3079234088471
"1455778_at",-1.18115232733886,6.49024897870046,-5.78705761914634,9.62299589453307e-06,3.04134191234626e-05,3.3019971472528
"1448733_at",-1.03222247917532,6.72668319693226,-5.78445617729525,9.68043421487368e-06,3.05283563150562e-05,3.29603422512927
"1457753_at",1.01635112548293,8.58802820058383,5.78389663805341,9.69283418886317e-06,3.05283563150562e-05,3.29475158306064
"1455897_x_at",-1.40990797538851,8.36179333117779,-5.78338972049311,9.70408201225662e-06,3.05283563150562e-05,3.29358953964935
"1428531_at",-0.769137146254856,8.04356325208241,-5.77933271879928,9.79458294067621e-06,3.07658065375842e-05,3.28428846061649
"1420407_at",1.35006513780028,7.5908584669409,5.77831350158532,9.81745410235454e-06,3.07904226671089e-05,3.28195154613795
"1419043_a_at",3.07242513851467,8.14328277179217,5.76868067358614,1.00363255667866e-05,3.14287381663288e-05,3.2598597925252
"1437041_at",-1.22865811882726,6.29358815816797,-5.76670750308787,1.00817700293627e-05,3.15160321108027e-05,3.25533342248464
"1451601_a_at",-0.828013489412763,6.51397255681923,-5.76528099505958,1.0114754988923e-05,3.15160321108027e-05,3.25206083295334
"1426775_s_at",1.25519124869595,7.30733888046319,5.76496215447136,1.01221425497365e-05,3.15160321108027e-05,3.25132934484265
"1434510_at",1.19316821489631,5.17628796950544,5.76480626994915,1.01257564105997e-05,3.15160321108027e-05,3.25097170893824
"1421870_at",-0.886278661563862,7.76109366092127,-5.76380306354309,1.01490452151004e-05,3.15280268542816e-05,3.24867005902327
"1415964_at",-1.41911401597611,9.62919814819874,-5.76331481897154,1.01603992792118e-05,3.15280268542816e-05,3.2475498466733
"1449025_at",2.49126717965875,7.3504479473773,5.76241557718712,1.01813449752723e-05,3.15353059509175e-05,3.24548659410026
"1444107_at",-1.0687095690218,8.70723269441331,-5.76189283434641,1.01935412790563e-05,3.15353059509175e-05,3.24428715745777
"1434295_at",-1.32536679446046,8.56130173306465,-5.76118571386254,1.02100631011197e-05,3.15387771208042e-05,3.24266462222026
"1450484_a_at",2.36049929179674,7.84760162857191,5.75210328414446,1.04247201606185e-05,3.20862909356088e-05,3.22181999432433
"1427241_at",-1.11353063964132,6.95806076325787,-5.75201849358279,1.04267456855575e-05,3.20862909356088e-05,3.22162535748999
"1442023_at",-1.99447330688756,6.71942461519068,-5.75170193326834,1.04343114077712e-05,3.20862909356088e-05,3.22089868666751
"1429889_at",-2.2307785992886,10.1874098007883,-5.74997227982649,1.04757488107011e-05,3.2165417637655e-05,3.21692805705081
"1438296_at",-1.13133996829179,6.6849638631853,-5.74898082489885,1.04995768468995e-05,3.21903194348058e-05,3.21465191926539
"1427329_a_at",-1.38288387958753,10.7481497895146,-5.74814444813655,1.05197208415579e-05,3.22038688841713e-05,3.21273172791773
"1437152_at",-1.1850529270383,4.31786340671342,-5.74652789707693,1.05587670800071e-05,3.22751566863501e-05,3.20902018277582
"1428768_at",-1.02673582639777,8.77040638679191,-5.73974186746169,1.07242977094685e-05,3.27322827257697e-05,3.19343690026589
"1415703_at",-0.777522242520799,8.24386096025192,-5.73755480322816,1.07782089158438e-05,3.28478747911431e-05,3.18841361626208
"1418007_at",-1.09390047117006,7.80648780199514,-5.73461781420288,1.08510412128151e-05,3.30207019373632e-05,3.18166715834449
"1419714_at",1.33297412878251,8.29942707774217,5.7330141717841,1.08910206008925e-05,3.309319019381e-05,3.17798313062752
"1435002_at",-1.04344258930872,6.98027652500808,-5.73113915410026,1.09379561658929e-05,3.31865692262943e-05,3.17367535816612
"1416207_at",-0.788675268404303,8.78304537817906,-5.72738224319871,1.10326215594722e-05,3.33818903703161e-05,3.16504298753214
"1455958_s_at",-0.924356470915826,8.32973136577106,-5.7272909807644,1.10349315335469e-05,3.33818903703161e-05,3.16483327393696
"1449099_at",-0.726808944155997,7.51843698548516,-5.72346535970915,1.11322084252466e-05,3.36264938862905e-05,3.1560415828196
"1427736_a_at",1.14143180447834,7.02123017801801,5.71995245286492,1.12223043583863e-05,3.38487177113035e-05,3.14796729285818
"1417190_at",1.87258643543999,7.81234067525246,5.71855826798237,1.12582671194682e-05,3.39040755317715e-05,3.14476247785692
"1448710_at",-1.3258788286384,9.59360044617983,-5.71795876612144,1.12737673032892e-05,3.39040755317715e-05,3.14338434416616
"1451146_at",-1.16628619557413,5.83362582650964,-5.71699266012757,1.12987919125757e-05,3.39295100248607e-05,3.1411633884964
"1435066_at",-0.817623316042793,7.97902876231062,-5.71453914619088,1.13625992513728e-05,3.40182216147926e-05,3.13552266446794
"1449163_at",-1.04782694302464,7.61675992867955,-5.71403279599527,1.13758133591601e-05,3.40182216147926e-05,3.13435847330296
"1419562_at",-0.858673520593305,8.70421524571182,-5.71394274872354,1.13781649444009e-05,3.40182216147926e-05,3.13415143566127
"1423126_at",-1.17117153520171,11.045165477514,-5.71113326432318,1.14517843562891e-05,3.41884174368514e-05,3.12769144647924
"1460432_a_at",-1.03902627522345,10.9804040772555,-5.70952704762565,1.14940916634791e-05,3.42647739837047e-05,3.12399784962368
"1434843_at",-0.957862913396808,7.93273693878045,-5.70869698984677,1.15160176267624e-05,3.42751511179159e-05,3.12208898191252
"1448700_at",1.54314769712103,6.71684803877422,5.7075152915855,1.15473058156236e-05,3.42751511179159e-05,3.11937133904316
"1423543_at",-1.34966900830648,7.44479169073201,-5.70749739233196,1.15477804059385e-05,3.42751511179159e-05,3.11933017371289
"1449005_at",0.817453526537792,5.6136306147411,5.70253995716216,1.16799935694854e-05,3.46174049642636e-05,3.10792770552443
"1426396_at",-1.67091861309723,7.60135753316901,-5.69532367092509,1.18752155062257e-05,3.51262622770911e-05,3.09132550030318
"1435517_x_at",1.00384029752731,7.84681558874299,5.69492906733122,1.18859862099727e-05,3.51262622770911e-05,3.09041750877785
"1423989_at",-1.19715239114266,7.39353620054508,-5.68803024244747,1.20759082359534e-05,3.56361096069633e-05,3.07454076016024
"1449184_at",2.15284202175629,9.45251922501334,5.68685391085776,1.21085998358727e-05,3.56811690127586e-05,3.0718331332808
"1448931_at",-1.08742017314098,6.37868380292023,-5.68424423645381,1.21814483788669e-05,3.58442618964359e-05,3.06582583277474
"1426894_s_at",-1.38988055818596,7.93250061399891,-5.68334387108014,1.22066855063136e-05,3.58669898377765e-05,3.0637531001388
"1452974_at",-1.07938567530964,5.27853249495349,-5.68250818532099,1.22301573989982e-05,3.58785815581611e-05,3.06182919765887
"1443698_at",1.95813281255552,8.94240867193599,5.68195684042787,1.22456682173607e-05,3.58785815581611e-05,3.06055986390434
"1448263_a_at",1.15998920185434,8.85157045977439,5.67904704834444,1.23278615624498e-05,3.60678006855673e-05,3.05386031753006
"1436980_x_at",-0.94411609894448,7.93279524092421,-5.67535112798665,1.24330727621966e-05,3.63237275563177e-05,3.04534962180777
"1455817_x_at",-0.853402151301982,6.10480863589158,-5.67324337452773,1.24934835186295e-05,3.64283487258268e-05,3.04049546237121
"1422892_s_at",-1.35493647026209,8.22258705855108,-5.67286160097656,1.25044575948517e-05,3.64283487258268e-05,3.03961619239696
"1451673_at",-1.52047901930011,7.12144283338121,-5.67144963230604,1.25451301173655e-05,3.64949239777907e-05,3.03636414074989
"1428696_at",-0.94173224631604,8.73084071927884,-5.67054837845645,1.25711617528059e-05,3.65187791060234e-05,3.03428827105562
"1437202_at",-1.03011286676148,7.16186799787006,-5.66646492461158,1.26897995402118e-05,3.68112031988014e-05,3.02488183939567
"1451243_at",1.66916915369128,7.26151666913493,5.66452510371692,1.2746557213869e-05,3.69164080950558e-05,3.02041281896267
"1459522_s_at",1.79181870796988,9.74438030571185,5.66399482972202,1.27621176422361e-05,3.69164080950558e-05,3.01919109545668
"1460419_a_at",-1.18009124899193,9.69192683405422,-5.65726313244635,1.29613459149725e-05,3.74320362184731e-05,3.00367932290548
"1435712_a_at",-0.919868029108965,12.4903301106397,-5.65674113503804,1.29769266187089e-05,3.74320362184731e-05,3.00247631280574
"1441589_at",-1.38898765282869,5.45417077476732,-5.65567866339929,1.30086985603143e-05,3.74709066828744e-05,3.00002763160763
"1421211_a_at",-1.21864744971841,7.1228974379526,-5.64964511854177,1.31906349780414e-05,3.78986267702274e-05,2.98612010385919
"1450688_at",-1.01377837846625,8.67335000931726,-5.64952775298494,1.31941996519395e-05,3.78986267702274e-05,2.98584953853329
"1423687_a_at",-0.818452977119728,8.65985041487763,-5.6463123783875,1.32922413768794e-05,3.80954707075118e-05,2.97843656748928
"1442339_at",1.7679776217275,9.71089678417996,5.64606116760254,1.32999324003276e-05,3.80954707075118e-05,2.9778573663438
"1440819_s_at",-1.08370281810505,5.70199908188849,-5.64373750907588,1.33712885879423e-05,3.81987163349145e-05,2.97249957253987
"1423750_a_at",-0.755696396858966,9.26745664184698,-5.64357316631592,1.33763500742285e-05,3.81987163349145e-05,2.97212061892919
"1418288_at",-1.11072013358048,6.0068929287772,-5.64306760518224,1.33919327775726e-05,3.81987163349145e-05,2.97095484318672
"1418772_at",-1.17858982467402,7.2545617350915,-5.63993386861323,1.34889365186178e-05,3.84218942839073e-05,2.96372821613515
"1439831_at",2.306357687356,5.67897605552946,5.63896466221697,1.35190828079591e-05,3.84542799870836e-05,2.96149297042418
"1455728_at",-0.866359571481311,7.91274795323653,-5.63697925132073,1.35810519157287e-05,3.85071787634696e-05,2.95691381716958
"1427711_a_at",1.23955639067726,6.80241684869982,5.63696911507853,1.35813690325343e-05,3.85071787634696e-05,2.9568904379959
"1417741_at",1.64038444399571,10.1166242744264,5.63656279885535,1.35940870341741e-05,3.85071787634696e-05,2.9559532645585
"1435087_at",-1.00330067026449,8.05361533222284,-5.63511462240432,1.36395148987036e-05,3.8582495183073e-05,2.9526129032417
"1450024_at",-0.888846683968177,7.40507232680057,-5.62674899088064,1.39049832605477e-05,3.92791803001403e-05,2.93331296049734
"1448230_at",-0.876230973813982,6.93056996060064,-5.62238210002482,1.40456455784989e-05,3.95723385153413e-05,2.92323575759309
"1449937_at",-1.01818885878295,5.63259881132727,-5.62189657531369,1.40613742164588e-05,3.95723385153413e-05,2.92211523412907
"1416206_at",-1.06513423755296,8.53749845642803,-5.6217313839327,1.40667297066252e-05,3.95723385153413e-05,2.92173399047759
"1424333_at",-1.10479230011907,6.9333731401469,-5.62045436035976,1.41082009400309e-05,3.96345617629399e-05,2.91878667515756
"1423534_at",-0.856865138064635,6.99328731009496,-5.61857159299707,1.41695711424866e-05,3.97524406846746e-05,2.91444105653962
"1451125_at",-0.880689367556354,7.10034449811997,-5.61755602598317,1.42027872340642e-05,3.97911193643823e-05,2.9120968897077
"1454706_at",-0.7516907925599,8.3008192195995,-5.61510885646059,1.42831531640845e-05,3.99616088525207e-05,2.90644786075588
"1459800_s_at",-0.828553451418071,5.78661701943872,-5.61062875813114,1.44314845612239e-05,4.0321528487567e-05,2.89610461512987
"1426762_s_at",-0.914778797767791,7.95475621979969,-5.60991685563149,1.44551991032591e-05,4.03327626205376e-05,2.89446087041833
"1419583_at",-1.02763905488386,9.05413533423038,-5.60907648188578,1.44832443490811e-05,4.03560332339022e-05,2.89252043303894
"1428947_at",-1.0568072593288,8.60335506460378,-5.60725273796318,1.45442979301181e-05,4.04220071318005e-05,2.8883091558022
"1434390_at",-1.16879757232112,5.91691752615411,-5.60719020126513,1.45463961211606e-05,4.04220071318005e-05,2.88816474453824
"1456762_at",-1.77813305172096,6.71128080382163,-5.60621869618033,1.45790310936462e-05,4.04429136455935e-05,2.88592127567152
"1428583_at",-1.05035182597043,7.36046992064652,-5.60579121839836,1.45934146406707e-05,4.04429136455935e-05,2.88493408627614
"1418580_at",2.49092336866177,9.53218882169727,5.5987929434117,1.48309566785032e-05,4.1045674699425e-05,2.86877036561086
"1454973_at",-0.852991265875398,7.62313345868187,-5.5973097814931,1.48818036470613e-05,4.11308149381667e-05,2.86534417775016
"1427127_x_at",2.01268116608706,6.04354821977954,5.59428532080174,1.49860420193628e-05,4.13630917192117e-05,2.85835688614808
"1434380_at",2.11749544193554,9.383340804367,5.59297526523541,1.50314239387451e-05,4.1386279066034e-05,2.85533006025383
"1427050_at",-0.797244596155073,7.17465416019992,-5.59287626278308,1.50348591919577e-05,4.1386279066034e-05,2.8551013131375
"1440315_at",-1.11991930013735,5.11576454889186,-5.59190111510954,1.50687383056069e-05,4.14238604696416e-05,2.85284816798481
"1455195_at",-1.2389212818969,6.51225566157549,-5.58862625966131,1.51830856513317e-05,4.16822512251037e-05,2.84528076409617
"1428492_at",1.0208364433303,8.52496500027516,5.58711671890431,1.52360913373121e-05,4.17675767981353e-05,2.84179225311408
"1424965_at",-0.806730941260913,8.5447780357365,-5.58658080008773,1.52549548071314e-05,4.17675767981353e-05,2.84055370882745
"1435906_x_at",3.42528844122691,9.8810207732711,5.58099114419759,1.54531262116803e-05,4.22536748751952e-05,2.82763410247284
"1426985_s_at",-1.05223491888913,7.27111115652283,-5.57979366488302,1.54959208681711e-05,4.23141945840191e-05,2.8248659539306
"1433537_at",-0.999414588471531,8.51502757970764,-5.5740742972753,1.57019876903807e-05,4.28198013181088e-05,2.81164303057825
"1417160_s_at",1.03245683684217,6.7235793354474,5.57244864226603,1.57610676325112e-05,4.29237586587539e-05,2.80788405561266
"1448398_s_at",-0.947694735051593,7.11484736745242,-5.57122617266546,1.58056441027305e-05,4.29879935224331e-05,2.80505720441774
"1423182_at",-1.14498899548334,8.69154335322073,-5.56806172407698,1.5921631122375e-05,4.32460219345145e-05,2.797739083434
"1438211_s_at",-0.894376008674085,5.41085858955556,-5.56671639680681,1.59712040212039e-05,4.33232130270537e-05,2.79462760263027
"1433830_at",-0.971522679701966,8.17429427043927,-5.56085731699821,1.61889414550836e-05,4.38067652387197e-05,2.78107481643928
"1448409_at",-0.966464971023823,8.79333279975444,-5.56074655923437,1.61930864826257e-05,4.38067652387197e-05,2.78081859056602
"1434762_at",-0.846491775752118,7.73786759715947,-5.56019786954149,1.62136367436277e-05,4.38067652387197e-05,2.77954924146589
"1425495_at",-1.09686055829368,4.91677404519198,-5.55566333802257,1.63844906561745e-05,4.42100617441969e-05,2.76905795242615
"1428725_at",-1.09775139131961,6.41979809050555,-5.55334549682341,1.64725305998388e-05,4.43398620141524e-05,2.76369459389884
"1447788_s_at",-1.07159413687666,7.16251619452063,-5.55283785698235,1.64918768439967e-05,4.43398620141524e-05,2.76251987974486
"1460249_at",-0.737234425668142,7.60393828610366,-5.55268920663899,1.64975463158126e-05,4.43398620141524e-05,2.76217588814378
"1454851_at",-1.18052966539777,8.29804826531292,-5.54985642401417,1.66059679701524e-05,4.45727685489805e-05,2.75562017750325
"1417540_at",-0.738785275764998,9.05661324042255,-5.54911336694059,1.66345276719193e-05,4.45909851728936e-05,2.75390045575717
"1436196_at",-0.992932072775639,7.47794230345298,-5.54850260027445,1.66580402081706e-05,4.45956422827887e-05,2.7524868689319
"1435768_at",-1.12345498368065,8.05701432651896,-5.54516029122317,1.67873092450618e-05,4.48830409058571e-05,2.74475069373121
"1437395_at",-1.32588502568385,8.60612515433477,-5.54395305329471,1.68342519172669e-05,4.49498669185954e-05,2.74195615614015
"1449874_at",1.15444453379415,6.51959181568663,5.54222825685129,1.69015516542311e-05,4.50666902521456e-05,2.73796334290236
"1423954_at",3.61421252117216,8.63093556380426,5.54170522131678,1.69220140644043e-05,4.50666902521456e-05,2.73675249169759
"1451221_at",-1.14754194689606,5.8601200096412,-5.53620729184586,1.71386394284172e-05,4.5584329284933e-05,2.72402308866098
"1427146_at",-1.43085905973865,8.01039695270867,-5.53226532455052,1.7295695083736e-05,4.59423910914285e-05,2.71489459769438
"1436898_at",-1.1965042250118,7.24204854490249,-5.53148448742943,1.73269787181123e-05,4.59568139636832e-05,2.71308623763193
"1434251_at",-0.735234579929237,8.53627942503103,-5.53101030762512,1.73460044892222e-05,4.59568139636832e-05,2.71198804703076
"1422624_at",-1.15183977031247,5.22484123007999,-5.52965169807586,1.74006346351615e-05,4.60419893188768e-05,2.70884142746196
"1428449_at",-0.837074381322542,6.12700956263034,-5.52838201394015,1.745184749206e-05,4.61179144048243e-05,2.70590061973084
"1428207_at",-1.19938828191059,6.94568947444704,-5.52574034735482,1.75588920289747e-05,4.62883380180686e-05,2.69978161636598
"1419609_at",1.38626568259,9.85905507513447,5.52567515160994,1.75615423047067e-05,4.62883380180686e-05,2.69963059308762
"1418257_at",-1.01272966190972,7.7534901306525,-5.52381597959205,1.76372913426824e-05,4.64282425061871e-05,2.69532374249164
"1440217_at",-0.910753062825746,6.60663628173366,-5.52195128367157,1.77135997685e-05,4.65692584414479e-05,2.69100379573006
"1436329_at",-1.59302768837022,6.40050877834723,-5.5159801013215,1.79602270353806e-05,4.71571089339225e-05,2.6771683234178
"1452699_at",-0.882942781760987,7.98377928885501,-5.50676666220786,1.83476501831312e-05,4.81126601473146e-05,2.6558144059289
